DTXSID,PREFERRED_NAME,CASRN,SMILES,multmer_test,inorganic,CAN_SMILES,docking score,MMGBSA,Polymers,isDuplicated,firstOccurred,IMPORTANCE,Primary_Class,Sec_class
DTXSID40897299,"Holmium, tris(6,6,7,7,8,8,8-heptafluoro-2,2-dimethyl-3,5-octanedionato-βO3,βO5)-",18323-97-2,[Ho+3].CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,O=C(C(C(C(F)(F)F)(F)F)(F)F)C=C(C(C)(C)C)O,,,FALSE,TRUE,DTXSID40420521,,,
DTXSID90897300,"Dysprosium, tris(6,6,7,7,8,8,8-heptafluoro-2,2-dimethyl-3,5-octanedionato-βO3,βO5)-",18323-98-3,[Dy+3].CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,O=C(C(C(C(F)(F)F)(F)F)(F)F)C=C(C(C)(C)C)O,,,FALSE,TRUE,DTXSID40420521,,,
DTXSID70897303,"Cerium, tris(6,6,7,7,8,8,8-heptafluoro-2,2-dimethyl-3,5-octanedionato-βO3,βO5)-",172424-98-5,[Ce+3].CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,O=C(C(C(C(F)(F)F)(F)F)(F)F)C=C(C(C)(C)C)O,,,FALSE,TRUE,DTXSID40420521,,,
DTXSID30897304,"Lanthanum, tris(6,6,7,7,8,8,8-heptafluoro-2,2-dimethyl-3,5-octanedionato-βO3,βO5)-",19106-89-9,[La+3].CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,O=C(C(C(C(F)(F)F)(F)F)(F)F)C=C(C(C)(C)C)O,,,FALSE,TRUE,DTXSID40420521,,,
DTXSID90897305,"Yttrium, tris(6,6,7,7,8,8,8-heptafluoro-2,2-dimethyl-3,5-octanedionato-βO,βO')- (9CI)",19186-73-3,[Y+3].CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,O=C(C(C(C(F)(F)F)(F)F)(F)F)C=C(C(C)(C)C)O,,,FALSE,TRUE,DTXSID40420521,,,
DTXSID30897480,"Lead, bis(6,6,7,7,8,8,8-heptafluoro-2,2-dimethyl-3,5-octanedionato-βO,βO')-, (T-4)- (9CI)",21600-78-2,[Pb++].CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(\[O-])=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,O=C(C(C(C(F)(F)F)(F)F)(F)F)C=C(C(C)(C)C)O,,,FALSE,TRUE,DTXSID40420521,,,
DTXSID50896657,"Potassium [(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonyl)amino]acetate",75260-69-4,[K+].[O-]C(=O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)CNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID40440941,,,
DTXSID80893396,"3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)thio]propanoic acid lithium salt",433333-62-1,[Li+].[O-]C(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID40571648,,,
DTXSID30894070,"Sodium 3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)sulfanyl]propanoate",1254255-46-3,[Na+].[O-]C(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID40571648,,,
DTXSID50894072,"Potassium 3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)sulfanyl]propanoate",2131064-77-0,[K+].[O-]C(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID40571648,,,
DTXSID10894073,"Ammonium 3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)sulfanyl]propanoate",2196185-58-5,[NH4+].[O-]C(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID40571648,,,
DTXSID70721391,Octafluorohexanedioic acid--water (1/1),123334-02-1,O.OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,TRUE,FALSE,OC(=O)C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID4059833,,,
DTXSID80892480,Perfluorobutanoate,45048-62-2,[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OC(=O)C(C(C(F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID4059916,,,
DTXSID10893420,Ammonium perfluorobutanoate,10495-86-0,N.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)C(C(C(F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID4059916,,,
DTXSID20896624,Potassium heptafluorobutanoate,2966-54-3,[K+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)C(C(C(F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID4059916,,,
DTXSID90896994,Rhodium(II) perfluorobutyrate dimer,73755-28-9,[Rh++].[Rh++].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)C(C(C(F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID4059916,,,
DTXSID20897151,4-Chlorobenzenediazonium perfluorobutanoate perfluorobutanoic acid (1:1:1),630-31-9,ClC1=CC=C(C=C1)[N+]#N.OC(=O)C(F)(F)C(F)(F)C(F)(F)F.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)C(C(C(F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID4059916,,,
DTXSID50880238,"1-(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl)pyridinium iodide",25935-14-2,[I-].FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[N+]1=CC=CC=C1,TRUE,FALSE,FC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(CC[n+]1ccccc1)F,,,FALSE,TRUE,DTXSID4069501,,,
DTXSID90881360,7:2 Fluorotelomer diammonium phosphate,63439-39-4,[NH4+].[NH4+].[O-]P([O-])(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OP(=O)(OCCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,,FALSE,TRUE,DTXSID40880404,,,
DTXSID60895530,"1,1,1,2,2,3,3,4,4,5,5,6,6,9,9,10,10,11,11,12,12,13,13,14,14,14-Hexacosafluorotetradec-7-ene",56523-43-4,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(C=CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,,,FALSE,TRUE,DTXSID40880444,,,
DTXSID80881071,"12:2 Fluorotelomer dihydrogen phosphate (ester), diammonium salt",93857-46-6,[NH4+].[NH4+].[O-]P([O-])(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OP(=O)(OCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,,FALSE,TRUE,DTXSID40880489,,,
DTXSID00874026,"Ammonium 4,8-dioxa-3H-perfluorononanoate",958445-44-8,[NH4+].[O-]C(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,TRUE,FALSE,OC(=O)C(C(OC(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)F)(F)F,,,FALSE,TRUE,DTXSID40881350,,,
DTXSID60892448,"Potassium 2,2,3-trifluoro-3-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy]propanoate",1087271-46-2,[K+].[O-]C(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,TRUE,FALSE,OC(=O)C(C(OC(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)F)(F)F,,,FALSE,TRUE,DTXSID40881350,,,
DTXSID50892452,"Sodium 4,8-dioxa-3H-perfluorononanoate",NOCAS_892452,[Na+].[O-]C(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,TRUE,FALSE,OC(=O)C(C(OC(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)F)(F)F,,,FALSE,TRUE,DTXSID40881350,,,
DTXSID00892447,Potassium 11-chloroeicosafluoro-3-oxaundecane-1-sulfonate,83329-89-9,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,TRUE,FALSE,FC(C(C(C(C(C(C(C(Cl)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(OC(C(S(=O)(=O)O)(F)F)(F)F)F,,,FALSE,TRUE,DTXSID40892507,,,
DTXSID00892528,4:2 Fluorotelomer thioether amido sulfonic acid,1333933-57-5,CC(C)(CS(O)(=O)=O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,O=C(NC(CS(=O)(=O)O)(C)C)CCSCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID40892527,,,
DTXSID00892568,"Ammonium 2H,2H-perfluoroheptylate",1637546-16-7,[NH4+].[O-]C(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID40892567,,,
DTXSID20896740,"(2Z)-4,5,5,5-Tetrafluoro-4-(trifluoromethyl)pent-2-en-1-ol",83706-99-4,OC\C=C/C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,OCC=CC(C(F)(F)F)(C(F)(F)F)F,,,FALSE,TRUE,DTXSID40896308,,,
DTXSID00897492,(E)-Perfluoro-4-methylpent-2-enoyl fluoride,103229-77-2,FC(=O)C(\F)=C(/F)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,FC(=O)C(=C(C(C(F)(F)F)(C(F)(F)F)F)F)F,,,FALSE,TRUE,DTXSID40897491,,,
DTXSID00897497,"(3β,7β)-25,26,26,26,27,27,27-Heptafluorocholest-5-ene-3,7-diol",240129-42-4,[H]C(C)(CCCC(F)(C(F)(F)F)C(F)(F)F)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@@]([H])(O)C=C4C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,FALSE,FALSE,OC1CCC2(C(=CC(C3C2CCC2(C3CCC2C(CCCC(C(F)(F)F)(C(F)(F)F)F)C)C)O)C1)C,,,FALSE,TRUE,DTXSID40897496,,,
DTXSID80672906,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctan-1-amine--hydrogen chloride (1/1)",5678-75-1,Cl.NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,NCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID50184723,,,
DTXSID70881287,Potassium 3-(perfluorooctyl)propanoate,83310-58-1,[K+].[O-]C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OC(=O)CCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID50188165,,,
DTXSID10206379,Bis(2-hydroxyethyl)ammonium bis((perfluorododecyl)ethyl) phosphate,57678-00-9,OCC[NH2+]CCO.[O-]P(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,FC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(CCOP(=O)(OCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)F,,,FALSE,TRUE,DTXSID50206378,,,
DTXSID00239595,Ammonium bis(2-(perfluorododecyl)ethyl) phosphate,93776-22-8,[NH4+].[O-]P(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,FC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(CCOP(=O)(OCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)F,,,FALSE,TRUE,DTXSID50206378,,,
DTXSID30880155,Ammonium hexadecafluorononanoate,1868-86-6,[H][N+]([H])([H])[H].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,TRUE,FALSE,FC(C(C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,,,FALSE,TRUE,DTXSID50226894,,,
DTXSID80881112,Bis((perfluorotetradecyl)ethyl) hydrogen phosphate,93857-53-5,OP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(CCOP(=O)(OCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)F,,,FALSE,TRUE,DTXSID50239606,,,
DTXSID60881190,Bis(2-hydroxyethyl)ammonium bis((perfluorotetradecyl)ethyl) phosphate,94291-75-5,OCC[NH2+]CCO.[O-]P(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,FC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(CCOP(=O)(OCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)F,,,FALSE,TRUE,DTXSID50239606,,,
DTXSID601006972,"1-[1,2,2,3,3,4,5,5,6,6-Decafluoro-4-(trifluoromethyl)cyclohexyl]-2,2,3,3,4,4,5,5,6,6-decafluoropiperidine",86630-50-4,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,FALSE,FALSE,FC1(N2C(F)(F)C(F)(F)C(C(C2(F)F)(F)F)(F)F)C(F)(F)C(F)(F)C(C(C1(F)F)(F)F)(F)C(F)(F)F,,,FALSE,TRUE,DTXSID50244230,,,
DTXSID60873015,Perfluorobutanesulfonate,45187-15-3,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(S(=O)(=O)O)(F)F)(F)F)(C(F)(F)F)F,,,FALSE,TRUE,DTXSID5030030,,,
DTXSID40380878,Magnesium nonafluorobutanesulfonate,507453-86-3,[Mg++].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,FC(C(C(S(=O)(=O)O)(F)F)(F)F)(C(F)(F)F)F,,,FALSE,TRUE,DTXSID5030030,,,
DTXSID30635586,Lithium nonafluorobutane-1-sulfonate,131651-65-5,[Li+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,FC(C(C(S(=O)(=O)O)(F)F)(F)F)(C(F)(F)F)F,,,FALSE,TRUE,DTXSID5030030,,,
DTXSID10896633,Sodium nonafluorobutane-1-sulfonate,60453-92-1,[Na+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,FC(C(C(S(=O)(=O)O)(F)F)(F)F)(C(F)(F)F)F,,,FALSE,TRUE,DTXSID5030030,,,
DTXSID50712641,"2,2,3,3,4,4-Hexafluoropentane-1,5-diamine--hydrogen chloride (1/1)",58191-50-7,Cl.NCC(F)(F)C(F)(F)C(F)(F)CN,TRUE,FALSE,NCC(C(C(CN)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID50330243,,,
DTXSID40382074,"Potassium 1,1,2,2-tetrafluoro-2-(pentafluoroethoxy)ethane-1-sulfonate",117205-07-9,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,TRUE,FALSE,FC(C(F)(F)F)(OC(C(S(=O)(=O)O)(F)F)(F)F)F,,,FALSE,TRUE,DTXSID50379814,,,
DTXSID40382150,"Sodium 1,1,2,2-tetrafluoro-2-(1,1,2,2,2-pentafluoroethoxy)ethanesulfonate",113507-87-2,[Na+].[O-]S(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,TRUE,FALSE,FC(C(F)(F)F)(OC(C(S(=O)(=O)O)(F)F)(F)F)F,,,FALSE,TRUE,DTXSID50379814,,,
DTXSID10788625,"Formic acid--3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-1-ol (1/1)",53488-23-6,OC=O.OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID5044572,,,
DTXSID80755485,"Acetic acid--2-bromo-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-1-ol (1/1)",89807-82-9,CC(O)=O.OCC(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Br,,,FALSE,TRUE,DTXSID50526669,,,
DTXSID30896650,"Sodium 2,2,3,3,4,4,5,5,6,7,7,7-dodecafluoro-6-(trifluoromethyl)heptanoate",18017-22-6,[Na+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,TRUE,FALSE,OC(=O)C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID50562865,,,
DTXSID90896651,"Ammonium 2,2,3,3,4,4,5,5,6,7,7,7-dodecafluoro-6-(trifluoromethyl)heptanoate",19742-57-5,[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,TRUE,FALSE,OC(=O)C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID50562865,,,
DTXSID50896652,"Potassium 2,2,3,3,4,4,5,5,6,7,7,7-dodecafluoro-6-(trifluoromethyl)heptanoate",29457-73-6,[K+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,TRUE,FALSE,OC(=O)C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID50562865,,,
DTXSID10897549,Aluminum perfluoro-6-methylheptanoate,15715-47-6,[Al+3].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,TRUE,FALSE,OC(=O)C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID50562865,,,
DTXSID00767080,"Benzoic acid--2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctan-1-ol (1/1)",120123-05-9,OC(=O)C1=CC=CC=C1.OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,FALSE,TRUE,DTXSID5059793,,,
DTXSID40198839,"Ammonium 2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-icosafluoroundecanoate",2/7/5081,[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,TRUE,FALSE,FC(C(C(C(C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,,,FALSE,TRUE,DTXSID5061954,,,
DTXSID60880123,11H-Perfluoroundecanoate potassium,307-71-1,[K+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,TRUE,FALSE,FC(C(C(C(C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,,,FALSE,TRUE,DTXSID5061954,,,
DTXSID60892504,2-(N-Ethyl-perfluorooctanesulfonamido)acetate,909405-49-8,CCN(CC([O-])=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCN(S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(=O)O,,,FALSE,TRUE,DTXSID5062760,,,
DTXSID60880188,Ammonium 2-(N-ethylperfluorooctanesulfonamido)acetate,2991-52-8,[H][N+]([H])([H])[H].CCN(CC([O-])=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,CCN(S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(=O)O,,,FALSE,TRUE,DTXSID5062760,,,
DTXSID20880200,Sodium 2-(N-ethylperfluorooctanesulfonamido)acetate,3871-50-9,[Na+].CCN(CC([O-])=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,CCN(S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(=O)O,,,FALSE,TRUE,DTXSID5062760,,,
